OTU_ID	Kingdom	Phylum	Class	Order	Family	Genus	Species
5a2d220e7c3fae4671032419ad2d1e2d	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rickettsiales	 Mitochondria	 Mitochondria	 uncultured_bacterium
5b906ecabfe23ece276e95e0642c4f18	Bacteria	 Planctomycetota	 Pla4_lineage	 Pla4_lineage	 Pla4_lineage	 Pla4_lineage	 uncultured_bacterium
5ca5c1fffeb646cd9172276497fdbd66	Bacteria	 Deinococcota	 Deinococci	 Deinococcales	 Deinococcaceae	 Deinococcus	 Deinococcus_radiomollis
5fbb7cd90edbb41487342d2d10883846	Bacteria	 Bacteroidota	 Bacteroidia	 Chitinophagales	 Saprospiraceae	 uncultured	
66628b96153f756749eb81674595e2e3	Bacteria	 Cyanobacteria	 Cyanobacteriia	 Chloroplast	 Chloroplast	 Chloroplast	
683e3408c8d93256008540767a179e93	Bacteria	 Bacteroidota	 Bacteroidia	 Chitinophagales	 Chitinophagaceae		
694d0c040d01b055889b843c564a7a82	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rickettsiales	 Mitochondria	 Mitochondria	 uncultured_bacterium
6bb42976fed9729be623a072f8e47c71	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Vagococcaceae	 Vagococcus	
6ccd81bebd8cb87ef7828d6c33db6979	Bacteria	 Actinobacteriota	 Thermoleophilia	 Gaiellales	 Gaiellaceae	 Gaiella	 Gaiella_occulta
6e76479bd90154f6dd589908742d037c	Bacteria						
6e8f5b32d455db5d72d6e46626e39eee	Bacteria	 Acidobacteriota	 Vicinamibacteria	 Vicinamibacterales	 uncultured	 uncultured	
723537fffa879622e95dafdc0fca35ee	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Pseudomonadaceae	 Pseudomonas	
738be9930c9a759ae20cedfb16710323	Bacteria	 Firmicutes	 Clostridia	 Lachnospirales	 Lachnospiraceae		
77057844175f36fb4482ebf9f357e75c	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Caulobacterales	 Caulobacteraceae		
7883d56c5c62328c93152e24d3898de4	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae	 Sphingomonas	
79b2bc773973520716e920d42f89e528	Bacteria	 Cyanobacteria	 Cyanobacteriia	 Chloroplast	 Chloroplast	 Chloroplast	
79cc0322d2d49ae68c3e45ea409673ce	Bacteria						
7c89823dedc16ba8fffa98a70f38a869	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Alcaligenaceae	 Achromobacter	
7f9af6f2855c11429b91d9ad8926f0cb	Bacteria						
7ff346973a282aa55de296afdb5d74af	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Micrococcaceae		
80b1877021d234a5b668faf196a27b31	Bacteria	 Chloroflexi	 Anaerolineae	 SBR1031	 A4b	 A4b	 uncultured_bacterium
8191df853641000921490929a68b3d72	Eukaryota	 Basidiomycota	 Microbotryomycetes	 Sporidiobolales	 Sporidiobolaceae	 Sporidiobolus	 Sporidiobolus_pararoseus
823b34d1b9d5d472a35afc2b99dcb48a	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae		
836fe060aa0dfa8e30b1a5dbb907f6ae	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Azospirillales	 Azospirillaceae		
8ae812efad50668d0dd0ff93e940a4aa	Bacteria	 Bacteroidota	 Bacteroidia	 Sphingobacteriales	 AKYH767	 AKYH767	 uncultured_bacterium
8f24a86da0234f777d86709d4f864073	Bacteria	 Planctomycetota	 BD7-11	 BD7-11	 BD7-11	 BD7-11	 uncultured_bacterium
8f41caa2d42cf24a1e96ca97eccf3d89	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae	 Sphingomonas	
91ff6a90e5d97c05acd9bf8a6ea06353	Bacteria	 Nitrospirota	 Nitrospiria	 Nitrospirales	 Nitrospiraceae	 Nitrospira	
938d0217218a3b219d20285793e23c46	Bacteria	 Bacteroidota	 Bacteroidia	 Cytophagales	 Microscillaceae	 uncultured	
979f7f40705ddd074cd7bb37b9166741	Bacteria	 Planctomycetota	 Planctomycetes	 Pirellulales	 Pirellulaceae	 uncultured	
9b598c74a5db93f1a49eb23a5ec77cb6	Unassigned						
9c4c42241c120fb8fa4c5c44e011f5c7	Bacteria	 Bacteroidota	 Bacteroidia	 Chitinophagales	 Chitinophagaceae	 Pseudoflavitalea	 uncultured_bacterium
9e40e5275fd738d3af3da82508b8995e	Bacteria	 Myxococcota	 Polyangia	 Polyangiales	 Polyangiaceae	 Polyangium	
ad9018f80e00f2ca4b48067195ac310d	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Caulobacterales	 Caulobacteraceae	 Brevundimonas	
af13e27983a22047df3537709098f2d0	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Chthoniobacterales	 Chthoniobacteraceae	 Candidatus_Udaeobacter	
af415d914b895aac652002ec57c14914	Bacteria	 Actinobacteriota	 Thermoleophilia	 Gaiellales	 uncultured	 uncultured	
b7f5af401f678ffbe9f7299cfa59e3bf	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Devosiaceae	 Devosia	
b8ef6697ba240195217ff88a3f1a9ae7	Unassigned						
b9edc13a15ecf74919cfcbea81495a7a	Bacteria	 Firmicutes	 Clostridia	 Lachnospirales	 Lachnospiraceae	 Tyzzerella	 [Clostridium]_colinum
baadf3a1093a172938b1fd3eb93cf2a3	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Micrococcaceae		
bf5802b652a10dbf54df42e5c7c12365	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Rhizobiaceae	 Ochrobactrum	
bf9a6b00b328b1ff73fc0e7205d03fae	Bacteria	 Myxococcota	 Polyangia	 Polyangiales	 Polyangiaceae	 Pajaroellobacter	
bfe53ec063ddb45112a0c398f62d5e14	Bacteria	 Deinococcota	 Deinococci	 Deinococcales	 Deinococcaceae	 Deinococcus	
c3d5ceeb9e98610a86db00dd486ad36b	Bacteria	 Firmicutes	 Clostridia	 Lachnospirales	 Lachnospiraceae		
c4f8270db66f22811f92789808d35b06	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Rhizobiaceae		
c76f730285979c9aa30364275c7653fc	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales			
c9dac1b01afbcbb851165547387c3f11	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Pedosphaerales	 Pedosphaeraceae	 uncultured	
cafbb468bed8e6107dd51e31f612f3ea	Unassigned						
cbef0a71d672b4322fcd1328adf85b07	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rickettsiales	 Mitochondria	 Mitochondria	
cde5484a1dce981da92af5396cc0bdfb	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Holosporales	 Holosporaceae	 uncultured	
cec50efb4099eaf47db2146f92c6219b	Unassigned						
ceca502250b46d394dfb83f92e323bd1	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Micavibrionales	 uncultured	 uncultured	
cee16f208cd82879865c76327608b83d	Bacteria	 Acidobacteriota	 Acidobacteriae	 Subgroup_2	 Subgroup_2	 Subgroup_2	 uncultured_Acidobacteria
d241d6109cf25ac144ba599a1f42250b	Bacteria	 Firmicutes	 Clostridia	 Peptostreptococcales-Tissierellales	 Peptostreptococcaceae		
d990d01464aabbda108c9ed7372949df	Bacteria						
dab1e1a084dcf21303bbc30e9ebc7015	Bacteria	 Cyanobacteria	 Cyanobacteriia	 Chloroplast	 Chloroplast	 Chloroplast	
df1c454e839bc48d05312369c2b2756b	Bacteria	 Bdellovibrionota	 Bdellovibrionia	 Bacteriovoracales	 Bacteriovoracaceae	 Peredibacter	
df8f8b97f95e888ba9ea61b72816d054	Bacteria	 Bdellovibrionota	 Bdellovibrionia	 Bdellovibrionales	 Bdellovibrionaceae	 Bdellovibrio	 uncultured_bacterium
e04225344ad6100c452caebb0063640a	Bacteria	 Bdellovibrionota	 Oligoflexia	 0319-6G20	 0319-6G20	 0319-6G20	 uncultured_Roseobacter
e0d6ca55f41c1f55b50248d774f97009	Eukaryota	 Basidiomycota					
e3ca186c8e80f9002fb584c8ca9ba2d0	Bacteria	 Proteobacteria	 Gammaproteobacteria				
e94578f92dc3d4cd6630eb9e23f8f08a	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rickettsiales	 Mitochondria	 Mitochondria	
eb51fdafe80865e78b05af21c62bcaac	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Clostridiaceae		
edc029d829b18928ea3adde9d217c28d	Bacteria	 Actinobacteriota	 Actinobacteria				
ee1535bfbd0d96f179ecd9e4547cd11f	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae		
f0fa7567ca5e7d223d5d06fd830b45a9	Bacteria	 Gemmatimonadota	 Gemmatimonadetes	 Gemmatimonadales	 Gemmatimonadaceae	 Gemmatimonas	
f6edbcb91f18c1dcc550ce2c68333165	Bacteria	 Actinobacteriota	 Actinobacteria	 Frankiales	 Geodermatophilaceae	 Blastococcus	
f70cf524fcb968f9683452d83a3724d0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Acetobacterales	 Acetobacteraceae		
fd5eaf493d06d929180af060d083e558	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Beijerinckiaceae	 Methylobacterium-Methylorubrum	
